name,latitude,longitude
Goth Gul Muhammad Shah,24.4073,67.76887
Goth Gul Muhammad Shahani,26.7864,67.80932
Goth Gul Muhammad Shar,25.59932,69.30803
Goth Gul Muhammad Shar,27.85328,69.67505
Goth Gul Muhammad Siyal,25.53368,69.03222
Goth Gul Muhammad Sumro,24.39194,67.96634
Goth Gul Muhammad Thora,25.36424,68.54695
Goth Gul Muhammad Waryaso,26.67244,67.67773
Goth Gul Muhammad Zaur,25.11803,68.67599
Goth Gul Parhia,24.74931,68.18755
Goth Gul Rajar,25.49594,69.56096
Goth Gul Sahto,25.77467,68.48927
Goth Gul Shah,25.842,69.32556
Goth Gul Shah,24.92896,69.35104
Goth Gul Shah,26.31032,67.96353
Goth Gul Shah,27.89797,68.08256
Goth Gul Sher,27.77727,69.54081
Goth Gul Sher,24.88805,67.22293
Goth Gul Sher Chandio,27.23851,67.96973
Goth Gul Sher Makrani,25.44199,69.12289
Goth Gul Sher Rajir Baloch,24.43443,67.49316
Goth Gul Solangi,26.90083,68.15419
Goth Gul Thahim,24.24976,68.3156
Goth Gul Visar,27.75466,68.22855
Goth Gulab Balouch,25.09969,69.20598
Goth Gulab Bhutto,27.54317,68.23128
Goth Gulab Chacher,27.62295,68.2619
Goth Gulab Chandio,27.03965,67.99208
Goth Gulab Chang,24.87249,68.74279
Goth Gulab Channa,25.40566,68.34793
Goth Gulab Deho,26.88103,68.26965
Goth Gulab Jakhrani,28.4317,69.35966
Goth Gulab Jatoi,27.39801,68.26516
Goth Gulab Khan,28.27415,68.47852
Goth Gulab Khan,27.75486,67.9382
Goth Gulab Khan Chandio,26.35331,68.07185
Goth Gulab Khan Unar,27.88882,68.44122
Goth Gulab Khaskheli,26.4118,68.07086
Goth Gulab Kidari,27.96508,69.60323
Goth Gulab Laghari,25.23306,68.85826
Goth Gulab Laghari,25.21863,68.77837
Goth Gulab Machhi,28.29599,68.42807
Goth Gulab Mangrio,27.55692,69.079
Goth Gulab Mangrio,25.09328,68.77385
Goth Gulab Memon,24.67874,68.30379
Goth Gulab Samun,25.88428,69.97141
Goth Gulab Shah,28.29088,69.44145
Goth Gulab Shah,26.34879,68.18094
Goth Gulab Shah,24.33471,67.76126
Goth Gulab Shaikh,27.53197,68.22257
Goth Gulab Shaikh,26.75404,67.80223
Goth Gulab Shar,28.03166,69.86976
Goth Gulah Dahri,26.58903,68.34563
Goth Gulam,27.30395,68.68589
Goth Gulam,25.1974,67.65144
Goth Gulam Bhambro,25.96502,69.01244
Goth Gulam Haidar Punjabi,25.70792,68.57213
Goth Gulam Halder Brahui,26.57088,68.29961
Goth Gulam Muhammad Jamali,26.54763,68.30002
Goth Gulam Rasul Shah,25.4191,69.37337
Goth Gulan Khakheli,25.99951,68.53807
Goth Gulan Khan Chandio,24.70082,68.23615
Goth Gulan Khaskheli,24.58135,69.25301
Goth Gulan Nuhani,25.14028,69.03472
Goth Gulan Zardan,26.00119,68.54703
Goth Gulan Zardari,26.32271,68.17637
Goth Gulbahar Khan Laghari,27.92457,68.0577
Goth Gulistan Brahui,27.97384,68.03613
Goth Gull Muhammad Pali,25.43448,69.60049
Goth Gulla Muhammad Kaloi,26.39095,68.02462
Goth Gullan,27.09506,67.98185
Goth Gullan Dahri,26.6179,68.26515
Goth Gullan Ji Wand,27.86719,68.02608
Goth Gullan Khan,25.03918,68.79431
Goth Gullan Khan,28.18703,69.09811
Goth Gullan Khaskheli,26.67753,68.31298
Goth Gullan Machhi,27.02427,67.97376
Goth Gullan Narejo,27.55581,68.44628
Goth Gullan Pitafi,25.33451,68.55205
Goth Gullan Shah,27.09281,68.42027
Goth Gullan Sial,27.22093,68.2689
Goth Gullan Thahim,26.06114,68.75718
Goth Gullo Pantwar,25.54347,68.57084
Goth Gullo Pitafi,27.80521,69.35049
Goth Gullu Bhugio,25.46491,68.9365
Goth Gullu Dara,27.86454,69.65361
Goth Gullu Khaskheli,25.31439,69.02672
Goth Gullu Machhi,25.79722,68.75556
Goth Gullu Meghwar,25.79144,68.86687
Goth Gullu Rajpar,26.60622,68.35265
Goth Gulo Junejo,25.00351,68.81729
Goth Gulo Mahar,27.77341,69.26132
Goth Gulo Mastoi,26.63602,67.35997
Goth Gulo Shoro,25.32186,68.06494
Goth Gulo Zakaria,24.55712,67.80264
Goth Gulrani Mazari,28.43323,69.39117
Goth Gulshair Jokhio,25.15141,67.21628
Goth Gulsher Gorchani,25.28438,69.08416
Goth Gulsher Khoso,25.7462,68.58919
Goth Gulsher Lashari,26.29709,68.13065
Goth Gulu Badinpota,24.51583,67.89222
Goth Gulu Ghota,28.04026,69.38897
Goth Gulu Ji Khui,26.34647,68.16947
Goth Gulu Meghwar,25.18926,69.60149
Goth Gulu Rajpar,26.60524,68.34244
Goth Gulu Sial,27.56676,68.45562
Goth Gulzar,27.08291,67.79753
Goth Gulzar Bhulkani,28.22556,69.06373
Goth Gulzar Gujar,24.72596,69.20799
Goth Gulzar Muhammad,25.22484,69.32439
Goth Gulzar Muhammad Qureshi,25.18335,69.36715
Goth Gulzar Shar,27.86119,69.66228
Goth Gumma Dahi,26.20224,68.20436
Goth Gumra,27.62253,68.58136
Goth Gumro,25.06158,68.36752
Goth Gumtal,27.87896,69.78461
Goth Gund Moro,24.70892,69.01269
Goth Gundal,27.51344,68.57042
Goth Gundo,25.84371,68.98945
Goth Gungani,24.3859,67.92978
Goth Gunja,24.71557,68.8625
Goth Guno,24.41408,67.87875
Goth Gunwar Jamali,26.88162,67.70256
Goth Gurage,24.9366,69.4665
Goth Gurarabah,24.74087,69.45851
Goth Gurmanan,27.15971,68.39469
Goth Gurmani,27.12471,67.92104
Goth Guwar Khan,26.13857,68.28578
Goth Gāngpārā,25.387,68.4073
Goth Habah,27.86808,68.83776
Goth Habat Faqir,24.55985,69.11082
Goth Habbal Sethar,27.99483,68.68875
Goth Habbib-ur-Rahman,24.8288,68.33819
Goth Habbu Khan Rind,26.35408,68.24919
Goth Habib,27.45923,67.80099
Goth Habib Bado,24.86796,69.07046
Goth Habib Bhambhro,25.97793,68.93992
Goth Habib Boro,25.28852,68.47841
Goth Habib Bughio,27.50656,68.20164
Goth Habib Chachar,28.1078,69.3164
Goth Habib Chhaho,25.15632,68.90674
Goth Habib Dhar Tarkan,28.06819,69.75191
Goth Habib Jakhro,27.89006,68.52504
Goth Habib Jatoi,27.97527,68.87005
Goth Habib Khan,28.19365,69.02683
Goth Habib Khan Jaskani,25.32424,69.03983
Goth Habib Kharosh,27.81511,68.68
Goth Habib Khaskhali,24.53465,67.49465
Goth Habib Kot,27.89189,68.59109
Goth Habib Labano,28.18435,69.72688
Goth Habib Lakho,25.15236,68.40696
Goth Habib Mallah,24.43282,68.26333
Goth Habib Pahor,25.69505,69.36938
Goth Habib Punjabi,25.70341,68.64386
Goth Habib Shah,25.90389,68.62868
Goth Habib Shoro,25.34061,68.42877
Goth Habib Shoro,25.31798,68.1138
Goth Habib Ullah Hingoro,25.73014,69.45464
Goth Habib Ullah Keerio,26.13547,68.55788
Goth Habib Ullah Rind,26.54693,68.12954
Goth Habib Unar,25.30187,68.5296
Goth Habibkot,27.85769,68.66096
Goth Habibullah,26.4913,68.25125
Goth Habibullah,26.27137,68.46613
Goth Habibullah,28.38893,69.09031
Goth Habibullah Baladi,26.93055,68.41887
Goth Habibullah Brahui,24.55474,69.147
Goth Habibullah Dharajo,27.8603,68.39844
Goth Habibullah Khan Bhurgari,25.27759,69.23824
Goth Habibullah Mangrio,27.08612,68.20068
Goth Habibullah Mor,25.72631,68.29124
Goth Habibullah Pathan,26.27706,68.45933
Goth Habibullah Sand,25.4233,69.54358
Goth Habibullah Sand,25.40904,69.60881
Goth Habibullah Shah,25.84852,68.86482
Goth Habji Thakur,25.34919,69.69498
Goth Habji Thakur,25.32834,69.65836
Goth Habsir,24.28899,70.60834
Goth Hadi Bakhsh Bharani,25.32051,69.43703
Goth Hadi Bakhsh Bhatti,27.62382,68.67756
Goth Hadi Bakhsh Gopang,27.37983,68.63613
Goth Hadi Bakhsh Jatoi,25.20819,68.51549
Goth Hadi Bakhsh Lashari,26.98647,68.48658
Goth Hadi Bakhsh Marri,25.60799,68.9082
Goth Hadi Bakhsh Solangi,27.23541,68.54999
Goth Hado Jokhio,24.60944,67.59583
Goth Hafiz,27.63049,67.86417
Goth Hafiz,26.33001,68.09734
Goth Hafiz,26.93942,67.84989
Goth Hafiz,27.73839,69.07067
Goth Hafiz Ali Muhammad Arain,25.12145,69.15723
Goth Hafiz Ali Wahar,24.50519,69.53028
Goth Hafiz Bilawal Khan,28.2989,69.22822
Goth Hafiz Hala,25.03912,68.57405
Goth Hafiz Ibrahim Arain,25.07784,69.06924
Goth Hafiz Juma Brahui,25.67592,69.10224
Goth Hafiz Jumman,25.08937,69.55844
Goth Hafiz Mahmud Sandelo,26.74416,68.41221
Goth Hafiz Mehmud,28.2877,68.86911
Goth Hafiz Mosoi,26.97222,67.81217
Goth Hafiz Muhammad Khan Mubejo,26.75596,68.09118
Goth Hafiz Muhammad Luqman,28.43412,69.39757
Goth Hafiz Muhammad Talib,27.86001,69.60051
Goth Hafiz Rajar,25.78507,69.37494
Goth Hafiz Samoon,25.73647,69.82585
Goth Hafiz Shah,25.53802,68.76051
Goth Hafiz Suleman Halepoto,26.53465,67.777
Goth Hafiz Umar Machhi,25.40089,69.05191
Goth Hafizabad,25.33099,68.79494
Goth Hafizabad,25.15636,68.4027
Goth Hafizabad,27.86861,68.41999
Goth Hahi Khan Laghari,26.75213,67.47793
Goth Hahi Moujai,27.10507,68.45224
Goth Haibat,25.06329,67.17101
Goth Haibat Khan,28.33253,69.71862
Goth Haibat Khan,28.24864,69.30338
Goth Haibat Khan,27.43903,68.61914
Goth Haibat Khan Marri,25.48703,69.68214
Goth Haibat Khan Shar,26.31962,68.92708
Goth Haibat Khoso,25.55435,67.92319
Goth Haibat Summro,24.68863,69.23895
Goth Haidar,25.09188,68.35057
Goth Haidar,25.9907,69.38073
Goth Haidar Aku Lagari,27.16227,67.45821
Goth Haidar Bakhsh,25.22321,69.32295
Goth Haidar Bakhsh,25.27955,69.13818
Goth Haidar Bakhsh Rind,25.21752,68.82049
Goth Haidar Jamal,26.13036,68.18584
Goth Haidar Jat,25.59037,68.54996
Goth Haidar Khan,25.98161,67.85279
Goth Haidar Khaskheli,25.12792,68.96093
Goth Haidar Rind,26.18546,67.97949
Goth Haidar Shah,27.93369,68.6389
Goth Haidar Shah,25.72621,68.50299
Goth Haider,25.66692,67.55359
Goth Haider Abro,25.074,68.59479
Goth Haider Bakhsh Chandio,25.54012,69.13862
Goth Haider Chana,25.80637,68.52751
Goth Haider Chandio,27.80263,68.19204
Goth Haider Detho,27.7509,68.18481
Goth Haider Khushk,25.61307,68.45556
Goth Haider Rind,25.72243,67.70336
Goth Haider Shah,25.05932,68.50873
Goth Haiderabad,27.98233,68.18638
Goth Haidrani,26.46875,67.80681
Goth Haii Umar Sethar,26.50956,68.29582
Goth Haikal,27.09335,68.65658
Goth Haim Koli,25.55029,69.32745
Goth Haitham Jatoi,26.77437,67.77493
Goth Haj,27.90705,69.42376
Goth Haj Bakhsh,25.03544,68.62887
Goth Haj Maruf Marri,25.63488,69.41423
Goth Hajam ji Mari,27.48196,68.06865
Goth Hajan Khan Mar,25.90139,69.04379
Goth Hajan Khan Marri,25.89911,69.00866
Goth Hajan Panhwar,25.58298,69.41579
Goth Hajan Shah,25.60778,69.23927
Goth Hajan Shah,27.90708,68.60653
Goth Hajana,25.28997,68.82974
Goth Hajani Haveli,25.58342,68.64772
Goth Haji,25.03333,67.3
Goth Haji,24.70111,67.62472
Goth Haji,25.05003,67.62684
Goth Haji,25.09393,67.63755
Goth Haji,25.61016,68.70857
Goth Haji,25.51531,67.48913
Goth Haji,25.15273,68.64598
Goth Haji,24.59361,67.75583
Goth Haji,24.61129,67.58652
Goth Haji,24.48333,67.91667
Goth Haji,25.14472,67.23265
Goth Haji A Karim Rahu,26.08679,68.3886
Goth Haji Abbas Lund,26.65873,67.43356
Goth Haji Abdul Aziz Khosa,28.39754,69.16838
Goth Haji Abdul Ghaffur Rajpar,26.81009,68.54839
Goth Haji Abdul Ghafur,26.57505,68.06941
Goth Haji Abdul Ghani Rind,26.36808,68.22313
Goth Haji Abdul Hakim,25.08997,69.43419
Goth Haji Abdul Karim,24.63986,68.3793
Goth Haji Abdul Khalia Dahri,26.63505,68.35098
Goth Haji Abdul Khalia Kapri,25.28128,69.48454
Goth Haji Abdul Khaliq,24.7498,69.17026
Goth Haji Abdul Majeed Rind,26.19597,68.1767
Goth Haji Abdul Majid Jarwar,25.62261,69.08371
Goth Haji Abdul Majid Mahar,25.11339,69.14522
Goth Haji Abdul Qadir Bhurgari,25.37727,69.26878
Goth Haji Abdul Rahim,25.02315,66.98992
Goth Haji Abdul Rahim Jat,24.19286,68.10442
Goth Haji Abdul Rahman,26.387,67.73416
Goth Haji Abdul Rahman Jatoi,27.90147,68.87155
Goth Haji Abdul Rashid,27.88005,68.294
Goth Haji Abdul Rashid,25.48416,69.33798
Goth Haji Abdul Rashid,25.89336,68.93129
Goth Haji Abdul Rashid Shagrasi,25.86144,69.14848
Goth Haji Abdul Razzaq,28.2837,69.42875
Goth Haji Abdul Razzaq,28.1265,69.4792
Goth Haji Abdul Rehman,24.8589,67.39914
Goth Haji Abdul Rehman Babar,25.12114,68.22604
Goth Haji Abdul Rehman Mari,26.09996,68.73709
Goth Haji Abdul Sattar Gul,27.06685,68.48959
Goth Haji Abdul Wahab,25.15014,68.96896
Goth Haji Abdullah,25.02914,68.55758
Goth Haji Abdullah,25.63111,68.68953
Goth Haji Abdullah,25.00624,69.1448
Goth Haji Abdullah,26.95105,67.70678
Goth Haji Abdullah,24.71863,67.78576
Goth Haji Abdullah,24.82914,67.46328
Goth Haji Abdullah Amdani,25.20318,68.89716
Goth Haji Abdullah Halepota,25.24337,68.92057
Goth Haji Abdullah Hingoro,25.92213,68.79276
Goth Haji Abdullah Khaskheli,24.61815,68.68896
Goth Haji Abdullah Laghari,25.27532,68.80804
Goth Haji Abdullah Laghari,25.09786,69.37312
Goth Haji Abdullah Magsi,25.0142,68.5743
Goth Haji Abdullah Makrani,25.51932,69.17678
Goth Haji Abdullah Makrani,25.6318,68.65432
Goth Haji Abdullah Malik,24.80161,67.90329
Goth Haji Abdullah Mir Bahir,24.75074,67.67377
Goth Haji Abdullah Panhwar,24.54471,69.00843
Goth Haji Abdullah Shoro,24.58067,67.70272
Goth Haji Abdur Rahim,24.3143,67.70791
Goth Haji Abdur Rahim Jat,24.19437,68.08318
Goth Haji Abdur Rahma,26.59175,68.31861
Goth Haji Abdur Rahman,24.48295,67.55375
Goth Haji Abdur Rahman Mohana,24.31739,67.94527
Goth Haji Abdur Razzaq Chaoro,24.46676,68.75313
Goth Haji Abro,27.79273,68.52385
Goth Haji Abu Jat,24.12971,67.47043
Goth Haji Abul Khaskheli,26.96888,68.48328
Goth Haji Achar,25.01286,67.27287
Goth Haji Achar Lund,24.5383,69.1827
Goth Haji Adam,24.93376,69.35697
Goth Haji Adam,24.91055,69.39371
Goth Haji Adam Marri,25.64649,69.31088
Goth Haji Adam Mashuri,27.45111,68.12412
Goth Haji Ahmad,24.93901,67.384
Goth Haji Ahmad,25.70234,69.02299
Goth Haji Ahmad,24.41603,67.55808
Goth Haji Ahmad,27.43791,68.03542
Goth Haji Ahmad,24.53678,67.60671
Goth Haji Ahmad,24.42525,67.67736
Goth Haji Ahmad Bakhsh Narejo,25.61827,69.07968
Goth Haji Ahmad Baran,24.67267,68.21028
Goth Haji Ahmad Barosar,24.63105,67.75206
Goth Haji Ahmad Hashmani,25.29714,68.81092
Goth Haji Ahmad Jat,24.23351,68.08914
Goth Haji Ahmad Jat,24.05014,67.74183
Goth Haji Ahmad Junejo,24.71251,69.21079
Goth Haji Ahmad Khan,25.29327,69.35328
Goth Haji Ahmad Khan,27.05452,67.8649
Goth Haji Ahmad Khan,26.06696,67.79514
Goth Haji Ahmad Khan Bhurgari,25.35737,69.28689
Goth Haji Ahmad Khan Tangri,25.2375,68.59444
Goth Haji Ahmad Kori,25.86593,68.78614
Goth Haji Ahmad Lund,24.94868,68.42901
Goth Haji Ahmad Mallah,24.36234,68.86776
Goth Haji Ahmad Marri,25.65316,69.40949
Goth Haji Ahmad Setho,24.48034,67.53024
Goth Haji Ahmed Bughio,25.93881,68.48765
Goth Haji Ahmed Burdi,26.45695,67.81682
Goth Haji Ahmed Katiar,24.21913,67.55164
Goth Haji Akbar Malik,26.99491,68.47403
Goth Haji Akbar Mir Jat,26.94213,68.31621
Goth Haji Alam,25.6427,68.8775
Goth Haji Alam Khan Patafi,27.74791,69.22817
Goth Haji Alam Laghari,25.3732,68.88337
Goth Haji Alam Sholani,24.13746,67.54748
Goth Haji Ali Ahmad,25.78882,68.80583
Goth Haji Ali Akbar Shah,26.04101,69.16413
Goth Haji Ali Bakhsh,28.21741,68.18452
Goth Haji Ali Bakhsh,28.42219,69.35129
Goth Haji Ali Bakhsh,25.48474,68.92849
Goth Haji Ali Bakhsh,24.16103,67.58785
Goth Haji Ali Chang,27.81157,68.65156
Goth Haji Ali Chanio,25.70098,68.91986
Goth Haji Ali Gohar Malik,27.9967,68.82068
Goth Haji Ali Gohar Shah,25.96344,69.19675
Goth Haji Ali Gul Nindwani,28.28654,68.909
Goth Haji Ali Haider Chandio,27.17882,67.63067
Goth Haji Ali Haider Junejo,25.84816,69.17064
Goth Haji Ali Khan,26.38919,68.03117
Goth Haji Ali Khan Jat,24.02474,67.4638
Goth Haji Ali Mardan,25.69441,68.8737
Goth Haji Ali Mardan Brohui,28.25751,68.81433
Goth Haji Ali Muhammad,24.95093,69.33564
Goth Haji Ali Muhammad,24.8517,68.52175
Goth Haji Ali Muhammad,24.49492,68.78555
Goth Haji Ali Muhammad,25.57204,68.58696
Goth Haji Ali Muhammad,25.41812,69.31003
Goth Haji Ali Muhammad,25.65054,68.5298
Goth Haji Ali Muhammad Arain,25.07811,68.98374
Goth Haji Ali Muhammad Barhamani,26.35144,68.57752
Goth Haji Ali Muhammad Bojdad,25.57994,69.02214
Goth Haji Ali Muhammad Jat,25.01696,69.18044
Goth Haji Ali Muhammad Khaskheli,25.33379,69.10967
Goth Haji Ali Muhammad Narejo,27.50777,68.49188
Goth Haji Ali Muhammad Shoro,24.89343,68.40009
Goth Haji Ali Muhammad Shoro,24.65325,67.6227
Goth Haji Ali Murad Lakho,26.96217,68.39395
Goth Haji Ali Murad Mahar,27.9035,69.71185
Goth Haji Ali Nawaz Derbani,27.03934,68.19039
Goth Haji Ali Nawaz Khan,27.75205,68.14082
Goth Haji Ali Ramlio,25.85136,69.27509
Goth Haji Ali Sher Dahri,26.47911,68.24286
Goth Haji Ali Thebo,25.02178,68.76161
Goth Haji Allah Bachaio,27.18668,67.57359
Goth Haji Allah Bakhsh Apan,25.86603,68.51953
Goth Haji Allah Bakhsh Bilal,25.90769,68.3543
Goth Haji Allah Bakhsh Marri,25.66442,68.8582
Goth Haji Allah Bakhsh Marri,25.67361,68.83889
Goth Haji Allah Bakhsh Rajar,26.0135,69.21176
Goth Haji Allah Bukhsh,24.98775,67.05878
Goth Haji Allah Dad,24.55461,67.85455
Goth Haji Allah Dad,25.02486,67.46009
Goth Haji Allah Dino Malio,24.07492,67.67766
Goth Haji Allah Dito,25.18524,68.96604
Goth Haji Allah Jorio Chutto,26.11945,67.55011
Goth Haji Allah Jurio Rajpar,26.83244,68.33722
Goth Haji Allah Juro Shar,26.85546,68.36177
Goth Haji Allah Rakha Jakhiro,25.00016,68.68933
Goth Haji Allah Rakhia,24.50878,67.61166
Goth Haji Allah Rakhio,25.88543,68.90708
Goth Haji Allah Rakhio Nohri,25.49935,69.19015
Goth Haji Allah Waraio Gabol,26.6428,68.32793
Goth Haji Allahdad Rajpar,26.78282,68.3536
Goth Haji Allahdino,24.94558,68.37198
Goth Haji Allahdino,24.97989,67.40802
Goth Haji Allahdino,24.95403,67.29829
Goth Haji Allahditta,27.74409,69.43628
Goth Haji Allahna Mohana,24.80044,68.46458
Goth Haji Allahyar Shar,25.72762,69.15578
Goth Haji Allana,25.64451,68.6554
Goth Haji Allanno Khaskheli,24.88451,68.27268
Goth Haji Allano,24.89684,68.37541
Goth Haji Amb,24.53728,69.16743
Goth Haji Amin,28.43985,69.62468
Goth Haji Amin Jokhio,24.78765,67.84648
Goth Haji Andal Magsi,27.79242,67.72789
Goth Haji Anis Ali,26.57221,68.05682
Goth Haji Anwar,24.20356,67.61978
Goth Haji Anwar,26.98993,67.90086
Goth Haji Anwar Ali Quraishi,25.90202,68.62915
Goth Haji Anwar Malik,28.4183,69.49507
Goth Haji Aporo,25.26055,67.63413
Goth Haji Arab,27.7249,69.26868
Goth Haji Arab,25.43616,67.42907
Goth Haji Arab Chanron,24.3266,67.74571
Goth Haji Arbab Ali Wassan,27.24892,68.56074
Goth Haji Arbab Shaikh,27.71933,68.1223
Goth Haji Arib,24.57181,67.64802
Goth Haji Arif Rajpar,27.11944,68.43889
Goth Haji Arisar,25.49456,69.40072
Goth Haji Asghar Qaimkhani,25.07598,69.32183
Goth Haji Ashiq Ali Mughairi,27.84181,67.60603
Goth Haji Ashraf,26.58298,68.06739
Goth Haji Ashrat Makrani,25.7902,68.63885
Goth Haji Asib,24.89968,67.3806
Goth Haji Atto Khan,25.27016,69.02268
Goth Haji Ayub,25.67512,67.5519
Goth Haji Ayub,24.8066,67.1956
Goth Haji Aziz Ahmad,24.56873,67.60417
Goth Haji Aziz Pathan,24.24454,68.13114
Goth Haji Azmat Jatoi,24.22669,68.10532
Goth Haji Babu Babr,25.11188,68.24802
Goth Haji Bachaio,25.23619,68.54616
Goth Haji Bachal Bali,25.39807,69.69883
Goth Haji Bachal Baloch,24.04561,67.52032
Goth Haji Bachal Bhurgari,25.09952,68.95986
Goth Haji Bachal Chandio,25.11568,69.00421
Goth Haji Bachal Chandio,26.93686,67.8653
Goth Haji Bachal Jokhio,24.69383,67.69678
Goth Haji Bachal Khoso,25.77917,68.87361
Goth Haji Bachal Lalejo Jatoi,27.98221,68.93691
Goth Haji Bachal Otho,25.37214,68.83484
Goth Haji Bachal Unar,25.2583,68.75781
Goth Haji Bachaya Unar,26.25642,68.22481
Goth Haji Bachayo,26.91572,67.67092
Goth Haji Bachchal,25.39771,68.68622
Goth Haji Badal Nohri,25.5435,69.35707
Goth Haji Badar Bijarani,28.27489,69.02134
Goth Haji Bagha Tangri,25.23449,68.62235
Goth Haji Baghi Zardari,26.22417,68.30697
Goth Haji Baghio,26.57886,68.06846
Goth Haji Bahadur,26.32778,68.17778
Goth Haji Bahadur Khan,27.9932,69.56504
Goth Haji Baharo Rind,25.30692,68.87015
Goth Haji Bahi Khan Wasan,25.85323,68.588
Goth Haji Bahno,26.98975,68.51506
Goth Haji Bai Khan Rind,26.36428,68.23044
Goth Haji Baig Rajpar,26.83591,68.35579
Goth Haji Bakhsh,25.13389,67.43333
Goth Haji Bakhsh Ali,27.69656,69.27835
Goth Haji Bakhsh Jara,24.5208,67.79447
Goth Haji Bakhsh Lund,25.02951,68.84778
Goth Haji Bakhshal,27.03092,68.46734
Goth Haji Balach Khan Jamali,26.09587,68.39533
Goth Haji Band Ali Raho,25.41036,69.40089
Goth Haji Band Ali Rahu,25.36441,69.35856
Goth Haji Bandeh Ali Rahu,25.36475,69.37025
Goth Haji Bangal Khan Jakrani,28.20947,68.32217
Goth Haji Bangal Zardari,26.94917,68.44771
Goth Haji Banka Chandio,25.87325,69.45025
Goth Haji Baqar Jakhro,24.81361,67.94451
Goth Haji Bari Khan Shar,28.033,69.76371
Goth Haji Barkat Ali,28.39577,69.13012
Goth Haji Baro Pali,25.24178,69.65808
Goth Haji Basham Brahui,25.68951,69.14976
Goth Haji Bawad,28.20604,69.00469
Goth Haji Beero Lund,25.29792,68.79474
Goth Haji Behram,24.88241,66.739
Goth Haji Behram Katohar,26.46885,67.83088
Goth Haji Bhai Khan Mambrani,24.19537,68.09816
Goth Haji Bhambhro,27.29453,69.47347
Goth Haji Bhan,25.78736,68.57019
Goth Haji Bhawal Jokhio,24.76594,67.84166
Goth Haji Bhut,24.68769,69.27655
Goth Haji Bhutto Shar,28.11771,69.7541
Goth Haji Bilal,24.5651,67.59874
Goth Haji Borar,25.48368,68.37027
Goth Haji Boro,25.29995,68.47707
Goth Haji Brro Chahano,25.24306,68.69583
Goth Haji Budha,24.66319,67.76549
Goth Haji Budho Halipoto,25.43096,69.43986
Goth Haji Budo,28.07882,68.56032
Goth Haji Budo,26.87792,67.66434
Goth Haji Budo Khan,26.21653,67.78825
Goth Haji Chachar,27.92297,69.26006
Goth Haji Chaglo Salar,24.70861,67.73929
Goth Haji Chakar Khaskheli,25.07728,69.33803
Goth Haji Chakban,26.56686,68.03198
Goth Haji Chandio,25.11205,69.38357
Goth Haji Chanesar,25.54272,69.4926
Goth Haji Chanesar Khoso,24.71729,67.95462
Goth Haji Chatan Punjabi,25.05729,68.8055
Goth Haji Chhutto,26.29034,67.78067
Goth Haji Chhutto Nunari,26.94272,68.26021
Goth Haji Chunnu,25.09376,68.49595
Goth Haji Chuttan Wasan,25.90001,68.91828
Goth Haji Dabo Khaskheli,24.54566,67.58812
Goth Haji Dad Muhammad,25.63998,68.65152
Goth Haji Dad Muhammad,24.88457,67.22751
Goth Haji Dad Sangras,25.81378,68.53203
Goth Haji Dadan Marri,25.74851,69.23048
Goth Haji Dadu,25.54213,69.16997
Goth Haji Daim Balkhani,28.1973,69.10628
Goth Haji Dalel Khan,26.66024,68.03749
Goth Haji Danda,24.23919,68.3813
Goth Haji Dangar Zardari,26.32577,68.21859
Goth Haji Daria Khan Dahri,25.71793,68.56666
Goth Haji Daro,25.79313,68.90259
Goth Haji Dars,24.38131,67.93803
Goth Haji Darya Khan,24.48515,68.7601
Goth Haji Darya Khan,24.8598,66.6976
Goth Haji Darya Khan,24.78399,68.23007
Goth Haji Darya Khan,25.45837,68.96031
Goth Haji Darya Khan Brohi,25.27079,68.58741
Goth Haji Darya Khan Dahri,25.55311,68.55179
Goth Haji Datu,24.92559,67.65458
Goth Haji Daud Shoro,25.33795,68.4407
Goth Haji Daulat,26.28784,68.03831
Goth Haji Dhani Bakhsh,28.31575,68.80882
Goth Haji Dhani Bakhsh Marri,25.6068,68.79665
Goth Haji Dhani Bakhsh Marri Baloch,25.60239,69.00089
Goth Haji Dhanmat,25.26335,69.34546
Goth Haji Dil Murad,27.90066,67.72185
Goth Haji Dil Murad Gaicho,27.50954,67.33611
Goth Haji Dilawar,25.47905,69.50437
Goth Haji Dilawar,27.53063,68.84909
Goth Haji Dilbud,24.8872,67.2076
Goth Haji Dildar,26.99576,68.49898
Goth Haji Din Muhammad,25.05689,69.57016
Goth Haji Din Muhammad,26.57162,68.03261
Goth Haji Din Muhammad,25.05575,67.39392
Goth Haji Din Muhammad,26.93512,68.32765
Goth Haji Din Punjabi,25.05836,69.08676
Goth Haji Dino,24.77042,68.688
Goth Haji Doda Khan,25.07853,67.51149
Goth Haji Dodo Mangrio,25.55221,69.47133
Goth Haji Dodo Rind,25.40966,69.27672
Goth Haji Dodu Makrani,25.52672,68.90873
Goth Haji Dost Muhammad,25.10575,67.17035
Goth Haji Dost Muhammad Dars,25.63294,69.13958
Goth Haji Dost Muhammad Dhodho,27.12399,68.26225
Goth Haji Dost Muhammad Gabool,26.20056,68.18988
Goth Haji Dost Muhammad Pathan,24.66416,67.56247
Goth Haji Dur Muhammad Rahu,26.44601,68.01217
Goth Haji Ero,25.00471,68.47396
Goth Haji Esab Baloch,24.85168,67.46988
Goth Haji Faiz Muhammad Hingoro,25.80043,69.34707
Goth Haji Faiz Muhammad Khaskheli,27.60268,67.63284
